@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
45,unemployed,divorced,secondary,no,728,yes,yes,cellular,18,nov,107,1,-1,0,no
45,entrepreneur,married,primary,no,2418,yes,no,unknown,14,may,120,1,-1,0,no
34,management,married,tertiary,no,176,no,no,cellular,18,aug,61,4,-1,0,no
51,management,married,tertiary,no,2934,yes,no,cellular,18,nov,727,4,-1,0,no
42,technician,single,secondary,no,0,yes,no,unknown,7,may,275,4,-1,0,no
38,admin.,married,tertiary,no,669,yes,yes,cellular,31,jul,129,2,-1,0,no
47,blue-collar,married,primary,no,556,yes,no,cellular,4,feb,147,2,264,4,no
32,management,married,tertiary,no,71,yes,no,cellular,21,jul,221,8,-1,0,no
45,admin.,single,secondary,no,-11,yes,no,cellular,5,may,247,1,-1,0,no
50,blue-collar,married,primary,no,1164,yes,no,unknown,8,may,166,2,-1,0,no
52,services,married,secondary,no,108,yes,no,unknown,15,may,543,12,-1,0,no
58,unemployed,married,tertiary,no,744,no,no,telephone,28,jan,38,1,-1,0,no
37,services,single,secondary,no,608,no,no,cellular,14,may,380,3,-1,0,no
30,management,married,tertiary,no,0,yes,no,cellular,9,jul,127,1,-1,0,no
23,technician,single,secondary,no,-306,yes,no,unknown,4,jun,217,2,-1,0,no
44,blue-collar,married,primary,no,-312,yes,no,unknown,20,jun,22,3,-1,0,no
36,admin.,divorced,secondary,no,356,yes,no,cellular,7,apr,244,3,313,1,no
34,blue-collar,married,primary,no,1666,yes,no,unknown,31,mar,30,1,-1,0,no
40,admin.,married,secondary,no,168,yes,no,cellular,7,may,249,2,169,1,no
36,admin.,single,secondary,no,1281,no,no,telephone,24,jul,119,2,-1,0,no
32,technician,single,tertiary,no,569,no,yes,cellular,29,jan,348,1,-1,0,no
38,self-employed,married,secondary,no,279,yes,no,unknown,28,may,110,5,-1,0,no
39,blue-collar,married,secondary,no,-405,yes,no,cellular,8,may,177,1,-1,0,no
32,management,married,tertiary,no,4761,yes,no,cellular,5,may,159,2,350,2,no
33,blue-collar,married,secondary,no,-346,yes,yes,unknown,23,may,29,3,-1,0,no
37,blue-collar,married,secondary,no,132,no,no,unknown,27,may,336,2,-1,0,no
51,blue-collar,married,secondary,no,2237,yes,no,unknown,29,may,619,1,-1,0,no
35,blue-collar,married,primary,no,624,yes,no,unknown,7,may,163,1,-1,0,no
58,technician,married,secondary,no,116,no,no,unknown,16,jun,580,3,-1,0,no
36,services,married,secondary,no,1746,yes,no,cellular,7,apr,15,1,316,1,no
45,blue-collar,single,primary,yes,-183,no,yes,cellular,15,jul,395,4,-1,0,no
47,blue-collar,married,primary,no,3451,no,yes,cellular,21,nov,125,2,-1,0,no
38,technician,married,secondary,no,821,yes,yes,cellular,17,nov,224,2,180,1,no
42,blue-collar,married,secondary,no,130,yes,no,unknown,29,may,285,1,-1,0,no
55,technician,married,secondary,no,0,yes,no,unknown,30,may,119,2,-1,0,no
43,management,married,tertiary,no,1188,no,no,cellular,27,may,140,2,-1,0,no
40,admin.,single,secondary,no,2378,yes,no,unknown,2,jun,65,1,-1,0,no
37,blue-collar,married,primary,no,689,yes,no,cellular,14,jul,367,2,-1,0,no
50,blue-collar,married,primary,no,8139,yes,no,cellular,18,aug,256,6,-1,0,no
33,blue-collar,married,secondary,no,249,yes,no,cellular,31,jul,61,4,-1,0,no
39,management,married,tertiary,no,12,yes,no,unknown,23,may,130,1,-1,0,no
27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,-1,0,no
43,blue-collar,married,primary,no,1211,yes,no,unknown,6,may,208,3,-1,0,no
27,entrepreneur,single,secondary,no,376,yes,yes,cellular,5,may,273,1,-1,0,no
33,management,divorced,tertiary,no,0,no,no,cellular,13,aug,305,2,-1,0,no
41,entrepreneur,married,secondary,no,353,no,no,cellular,19,nov,90,2,-1,0,no
33,admin.,married,secondary,no,353,yes,no,cellular,19,nov,107,2,-1,0,no
33,blue-collar,married,secondary,no,687,yes,no,cellular,14,may,72,2,370,1,no
53,retired,married,secondary,no,4968,no,no,cellular,6,may,109,1,87,2,no
42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97,1,169,3,no
38,blue-collar,single,primary,no,490,yes,yes,unknown,25,aug,17,1,-1,0,no
45,entrepreneur,married,secondary,no,245,yes,no,unknown,14,may,126,3,-1,0,no
35,management,single,tertiary,no,2975,no,no,cellular,8,aug,249,2,-1,0,no
25,admin.,married,secondary,no,894,yes,no,unknown,28,may,328,1,-1,0,no
33,management,married,tertiary,no,4,yes,no,cellular,16,jul,285,5,-1,0,no
43,technician,married,secondary,no,7876,yes,no,cellular,11,aug,209,2,-1,0,no
54,management,divorced,tertiary,no,7010,no,no,cellular,11,mar,275,2,-1,0,no
48,admin.,married,secondary,no,8,no,yes,cellular,7,jul,46,1,-1,0,no
41,technician,married,tertiary,no,0,no,no,unknown,20,jun,95,1,-1,0,no
33,management,single,tertiary,no,3170,no,no,cellular,28,oct,246,2,-1,0,no
21,services,single,secondary,no,1903,yes,no,unknown,29,may,107,2,-1,0,no
43,unknown,married,tertiary,no,1937,no,no,unknown,19,jun,385,1,-1,0,no
44,management,married,tertiary,no,529,yes,no,unknown,4,jun,129,4,-1,0,no
53,admin.,married,secondary,no,263,no,yes,cellular,18,jul,143,7,-1,0,no
24,technician,single,secondary,no,-46,yes,no,unknown,19,may,23,1,-1,0,no
54,management,married,primary,no,3859,no,yes,cellular,20,nov,104,3,-1,0,no
43,management,married,tertiary,no,13044,no,no,cellular,18,aug,36,4,-1,0,no
51,technician,divorced,tertiary,no,0,no,no,cellular,28,aug,84,7,-1,0,no
45,management,married,tertiary,no,-192,yes,no,cellular,6,may,138,3,-1,0,no
43,blue-collar,married,secondary,no,625,yes,no,unknown,30,sep,175,1,-1,0,no
52,unemployed,married,primary,no,255,no,yes,cellular,10,jul,374,3,-1,0,no
73,retired,married,primary,no,154,no,no,cellular,15,oct,103,1,-1,0,no
43,admin.,married,secondary,no,0,yes,no,cellular,17,jul,674,3,-1,0,no
56,admin.,divorced,secondary,no,985,no,yes,cellular,18,aug,150,2,-1,0,no
58,management,divorced,tertiary,no,1573,yes,yes,cellular,17,nov,279,1,-1,0,no
24,blue-collar,single,secondary,no,77,yes,no,unknown,16,may,236,2,-1,0,no
40,management,married,unknown,no,419,yes,no,cellular,10,jul,347,1,-1,0,no
38,admin.,single,secondary,no,-23,no,no,cellular,20,nov,48,2,-1,0,no
61,blue-collar,married,primary,no,625,yes,no,unknown,19,may,158,2,-1,0,no
51,self-employed,married,tertiary,no,833,no,no,cellular,31,jul,77,3,-1,0,no
56,blue-collar,married,primary,no,551,no,no,unknown,29,may,27,1,-1,0,no
51,blue-collar,married,primary,no,1869,no,no,unknown,17,jun,30,3,-1,0,no
31,blue-collar,married,primary,no,0,yes,yes,unknown,12,may,59,4,-1,0,no
45,blue-collar,married,primary,no,137,yes,yes,unknown,16,may,187,19,-1,0,no
36,blue-collar,married,secondary,no,-73,yes,yes,cellular,18,may,15,8,-1,0,no
28,blue-collar,single,secondary,no,1065,yes,yes,cellular,17,apr,406,1,317,1,no
32,admin.,single,tertiary,no,1583,yes,no,cellular,19,nov,100,1,182,1,no
46,admin.,married,secondary,no,-121,yes,yes,cellular,8,jul,214,4,-1,0,no
48,technician,married,secondary,no,4265,yes,no,unknown,13,may,220,2,-1,0,no
52,management,married,tertiary,no,6922,no,no,cellular,20,nov,371,1,-1,0,no
35,management,single,tertiary,no,633,yes,no,cellular,17,apr,128,3,-1,0,no
34,entrepreneur,married,secondary,no,4659,yes,no,unknown,30,aug,28,1,-1,0,no
47,entrepreneur,married,primary,no,668,no,no,cellular,12,may,908,1,-1,0,no
38,self-employed,divorced,tertiary,no,1513,no,no,cellular,7,may,330,1,342,1,no
47,technician,married,secondary,no,72,no,no,unknown,29,may,278,1,-1,0,no
54,services,married,secondary,no,-22,no,yes,cellular,9,jul,85,1,-1,0,no
51,services,married,secondary,no,0,no,no,cellular,18,jul,439,3,-1,0,no
52,management,divorced,tertiary,no,50,yes,no,unknown,12,jun,84,3,-1,0,no
35,blue-collar,married,primary,no,319,yes,no,cellular,16,jul,221,1,-1,0,no
58,management,married,tertiary,no,9339,yes,no,telephone,18,nov,52,3,172,3,no
51,blue-collar,married,primary,no,3726,no,yes,cellular,27,aug,119,12,-1,0,no
31,unemployed,married,tertiary,no,591,no,no,cellular,21,nov,161,2,-1,0,no
33,management,single,primary,no,4897,yes,no,unknown,20,may,151,1,-1,0,no
43,management,married,tertiary,no,291,yes,no,unknown,9,may,150,2,-1,0,no
52,technician,married,secondary,no,3554,no,yes,cellular,8,jul,89,1,-1,0,no
24,student,single,secondary,no,508,yes,no,telephone,18,may,12,3,374,1,no
41,technician,divorced,secondary,no,348,yes,no,cellular,7,may,225,2,275,2,no
27,admin.,single,secondary,no,-145,yes,no,telephone,15,may,289,8,-1,0,no
46,blue-collar,divorced,primary,no,452,yes,no,unknown,9,may,113,4,-1,0,no
31,admin.,married,secondary,no,2304,yes,no,cellular,20,nov,257,2,-1,0,no
42,housemaid,married,primary,no,145,no,no,cellular,20,aug,252,2,-1,0,no
31,management,single,tertiary,no,0,no,no,cellular,28,aug,38,16,-1,0,no
46,admin.,married,secondary,no,22,yes,no,cellular,7,aug,414,4,-1,0,no
38,unemployed,single,tertiary,no,0,no,no,cellular,6,feb,39,2,-1,0,no
39,blue-collar,married,primary,no,694,yes,no,cellular,21,nov,44,1,-1,0,no
41,housemaid,divorced,primary,no,22,yes,no,cellular,18,nov,238,3,126,4,no
38,management,single,tertiary,no,35,yes,no,cellular,17,apr,156,1,273,3,no
50,management,divorced,tertiary,no,201,yes,no,cellular,24,jul,248,1,-1,0,no
57,retired,married,secondary,no,0,no,yes,unknown,30,jun,104,2,-1,0,no
31,services,married,secondary,no,-331,yes,no,unknown,23,may,203,5,-1,0,no
29,blue-collar,married,unknown,no,486,yes,no,cellular,6,may,422,1,363,1,no
34,blue-collar,married,secondary,no,1412,yes,yes,unknown,27,may,157,2,-1,0,no
43,blue-collar,married,primary,no,-93,yes,no,unknown,26,may,402,2,-1,0,no
41,blue-collar,married,secondary,no,343,yes,no,unknown,14,may,89,7,-1,0,no
33,blue-collar,married,secondary,no,-77,yes,no,cellular,28,jul,151,3,-1,0,no
46,blue-collar,divorced,primary,no,216,no,no,cellular,2,feb,173,1,-1,0,no
42,admin.,married,secondary,no,214,yes,no,unknown,28,may,21,24,-1,0,no
26,management,single,tertiary,no,592,no,no,telephone,29,jan,145,2,164,1,no
48,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,105,1,-1,0,no
27,student,single,secondary,no,1566,no,no,cellular,30,jan,164,5,-1,0,no
69,retired,married,tertiary,no,473,no,no,cellular,7,jul,112,1,78,1,no
46,technician,married,secondary,no,1427,yes,no,unknown,14,may,32,3,-1,0,no
44,management,single,tertiary,no,-1313,yes,yes,cellular,15,may,104,10,-1,0,no
53,technician,married,secondary,no,230,no,yes,cellular,13,aug,112,2,-1,0,no
38,management,divorced,tertiary,no,4335,yes,no,cellular,20,nov,640,1,-1,0,no
34,technician,single,secondary,no,1386,yes,yes,unknown,28,may,185,6,-1,0,no
34,services,married,secondary,no,2211,no,no,unknown,8,may,149,1,-1,0,no
40,services,married,secondary,no,4157,yes,no,unknown,15,may,735,1,-1,0,no
32,blue-collar,single,secondary,no,135,yes,no,cellular,18,may,232,2,-1,0,no
40,management,married,tertiary,no,-495,no,yes,cellular,29,jul,303,2,-1,0,no
42,management,married,primary,no,-679,yes,yes,cellular,6,may,159,1,343,2,no
44,management,married,tertiary,no,773,no,yes,cellular,9,jul,618,1,-1,0,no
47,technician,married,secondary,no,65,no,no,cellular,28,aug,118,8,-1,0,no
53,blue-collar,married,primary,no,4143,no,no,cellular,15,jul,200,3,-1,0,no
34,services,divorced,secondary,no,991,yes,no,cellular,6,may,89,1,344,1,no
29,services,single,secondary,no,192,no,no,cellular,30,jan,327,4,-1,0,no
34,technician,single,secondary,no,318,no,yes,cellular,25,jul,239,5,-1,0,no
58,management,married,tertiary,no,3228,no,no,cellular,19,aug,58,2,-1,0,no
19,student,single,unknown,no,0,no,no,cellular,11,feb,123,3,-1,0,no
33,management,married,unknown,no,18347,yes,no,unknown,23,may,415,1,-1,0,no
34,blue-collar,single,secondary,no,-72,yes,no,cellular,7,jul,273,5,-1,0,no
39,technician,married,secondary,no,-735,yes,no,cellular,30,jan,144,5,248,2,no
36,technician,married,tertiary,no,60,no,no,cellular,19,aug,209,2,-1,0,no
35,technician,divorced,secondary,no,69,yes,no,unknown,8,may,461,3,-1,0,no
46,technician,married,secondary,no,499,yes,no,cellular,31,jul,37,10,-1,0,no
32,management,single,tertiary,no,656,yes,yes,cellular,20,apr,148,2,-1,0,no
41,technician,single,secondary,no,1680,yes,no,unknown,2,jun,76,2,-1,0,no
35,management,married,secondary,no,839,yes,no,unknown,23,may,50,3,-1,0,no
32,blue-collar,married,primary,no,103,no,no,cellular,23,jul,312,1,-1,0,no
27,services,single,secondary,no,261,yes,yes,cellular,18,may,113,1,-1,0,no
59,retired,divorced,primary,no,7179,no,no,cellular,5,feb,150,1,-1,0,no
32,admin.,single,tertiary,no,-59,no,yes,unknown,4,jul,192,1,-1,0,no
40,services,divorced,secondary,no,-81,no,yes,cellular,23,jul,186,1,-1,0,no
32,technician,married,secondary,no,253,yes,no,unknown,4,jun,257,3,-1,0,no
36,services,single,secondary,no,774,yes,no,cellular,3,feb,231,2,259,1,no
31,blue-collar,single,primary,no,2488,yes,no,cellular,20,apr,14,1,-1,0,no
57,management,married,tertiary,no,0,yes,no,cellular,21,nov,67,1,-1,0,no
32,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,80,2,-1,0,no
48,management,married,secondary,no,99,yes,no,unknown,28,may,344,1,-1,0,no
34,blue-collar,married,secondary,no,622,yes,no,unknown,21,may,145,1,-1,0,no
32,admin.,married,secondary,no,923,yes,no,cellular,17,apr,819,4,-1,0,no
38,management,married,tertiary,no,950,no,no,cellular,5,aug,210,2,-1,0,no
32,admin.,single,secondary,no,45,yes,yes,cellular,14,may,908,3,344,7,no
38,blue-collar,married,primary,no,2240,yes,no,cellular,19,nov,551,1,183,1,no
52,entrepreneur,married,tertiary,no,0,no,no,unknown,19,jun,163,3,-1,0,no
41,technician,single,secondary,no,618,no,no,cellular,5,feb,1056,1,-1,0,no
39,blue-collar,single,secondary,no,4143,yes,yes,unknown,2,jun,21,1,-1,0,no
77,retired,married,primary,no,680,no,no,telephone,24,feb,513,2,89,7,no
30,technician,single,tertiary,no,799,yes,yes,unknown,6,jun,91,18,-1,0,no
49,retired,married,primary,no,-37,no,no,unknown,4,jul,191,2,-1,0,no
46,management,divorced,tertiary,no,-154,yes,yes,unknown,27,may,107,2,-1,0,no
38,blue-collar,married,primary,no,3419,yes,no,unknown,20,jun,324,5,-1,0,no
43,management,single,secondary,yes,-1164,yes,yes,cellular,18,jul,76,4,-1,0,no
27,technician,single,tertiary,no,3083,yes,no,unknown,29,may,244,2,-1,0,no
46,entrepreneur,single,tertiary,no,1410,yes,no,cellular,19,nov,93,1,189,8,no
36,admin.,single,tertiary,no,980,no,no,cellular,11,nov,118,4,104,7,no
50,services,married,primary,no,1260,no,no,cellular,18,nov,172,1,-1,0,no
59,blue-collar,married,unknown,no,139,no,no,unknown,5,jun,153,1,-1,0,no
50,admin.,divorced,secondary,no,1111,yes,no,cellular,17,apr,50,1,-1,0,no
32,management,married,secondary,no,6217,yes,yes,unknown,21,may,486,2,-1,0,no
42,technician,married,secondary,no,-1310,yes,yes,unknown,28,may,162,1,-1,0,no
31,unemployed,single,secondary,no,-186,yes,no,unknown,26,may,172,3,-1,0,no
27,blue-collar,single,secondary,no,113,no,no,cellular,22,jul,39,17,-1,0,no
55,management,divorced,tertiary,no,-612,no,no,cellular,26,aug,131,2,-1,0,no
40,management,single,tertiary,no,0,no,no,cellular,26,aug,58,7,-1,0,no
44,blue-collar,married,primary,no,10,yes,no,cellular,17,jul,196,1,-1,0,no
49,management,married,tertiary,no,852,yes,no,cellular,20,nov,408,1,-1,0,no
35,management,married,tertiary,no,175,yes,no,cellular,7,aug,257,2,-1,0,no
32,blue-collar,married,secondary,no,950,yes,yes,cellular,20,apr,219,4,-1,0,no
52,management,married,tertiary,no,0,yes,no,cellular,9,jul,197,1,-1,0,no
34,admin.,married,tertiary,no,2552,yes,yes,cellular,25,sep,74,1,-1,0,no
40,entrepreneur,married,tertiary,no,1729,yes,no,cellular,12,may,85,1,-1,0,no
51,entrepreneur,married,tertiary,no,3921,yes,no,cellular,5,may,168,1,-1,0,no
43,blue-collar,married,secondary,no,-179,yes,no,cellular,30,jul,335,6,-1,0,no
66,retired,married,secondary,no,4785,no,no,cellular,13,aug,72,3,-1,0,no
44,technician,divorced,secondary,no,-329,yes,no,unknown,7,may,171,1,-1,0,no
43,technician,married,secondary,no,434,yes,no,unknown,5,may,117,1,-1,0,no
33,admin.,single,secondary,no,-300,yes,yes,cellular,25,jul,184,1,-1,0,no
59,management,divorced,tertiary,no,7813,yes,no,cellular,21,nov,75,1,-1,0,no
44,technician,single,secondary,no,-27,yes,yes,unknown,14,may,100,3,-1,0,no
60,retired,married,secondary,no,197,no,no,cellular,7,oct,1386,1,-1,0,no
49,blue-collar,divorced,primary,no,15,yes,no,unknown,27,may,550,7,-1,0,no
54,blue-collar,married,secondary,no,0,no,no,telephone,16,apr,1366,1,150,1,no
33,technician,married,tertiary,no,75,no,no,cellular,21,jul,204,4,-1,0,no
44,self-employed,divorced,secondary,no,80,yes,yes,unknown,14,may,387,2,-1,0,no
46,entrepreneur,married,secondary,no,757,no,no,unknown,16,jun,382,3,-1,0,no
37,management,single,tertiary,no,695,no,no,cellular,28,jan,233,1,-1,0,no
40,admin.,divorced,secondary,no,212,no,no,unknown,7,jan,176,1,-1,0,no
57,housemaid,married,primary,no,0,no,no,unknown,9,jun,257,2,-1,0,no
46,unemployed,single,tertiary,no,705,no,no,cellular,4,feb,398,1,-1,0,no
32,services,married,secondary,no,255,yes,yes,unknown,21,may,86,2,-1,0,no
33,services,married,secondary,no,0,yes,no,telephone,22,jul,44,8,-1,0,no
31,technician,single,secondary,no,391,no,no,cellular,13,aug,336,2,-1,0,no
32,management,married,secondary,no,350,yes,no,unknown,28,may,110,2,-1,0,no
49,blue-collar,married,primary,no,474,yes,yes,telephone,9,feb,152,3,221,1,no
45,blue-collar,married,secondary,no,4365,no,yes,cellular,9,feb,45,2,-1,0,no
41,technician,married,secondary,no,0,no,no,cellular,11,mar,101,1,-1,0,no
27,admin.,single,tertiary,no,73,no,no,cellular,29,jan,242,1,-1,0,no
31,technician,single,secondary,no,1014,yes,no,cellular,23,jul,158,4,-1,0,no
43,management,divorced,tertiary,no,99,no,no,cellular,29,jan,24,3,-1,0,no
23,student,single,secondary,no,1021,no,no,telephone,19,jun,79,9,-1,0,no
36,management,married,tertiary,no,61,no,yes,cellular,19,aug,452,2,-1,0,no
55,services,divorced,primary,no,2923,yes,no,unknown,15,may,104,2,-1,0,no
58,blue-collar,married,primary,no,781,yes,no,cellular,15,may,74,2,-1,0,no
44,technician,married,tertiary,no,1146,no,no,cellular,4,jul,178,2,-1,0,no
33,technician,divorced,tertiary,no,-386,yes,no,unknown,23,may,530,1,-1,0,no
53,technician,divorced,secondary,no,751,yes,no,unknown,16,may,343,4,-1,0,no
28,technician,single,secondary,no,126,no,no,cellular,3,mar,229,1,-1,0,no
28,management,single,tertiary,no,1466,yes,no,cellular,25,jul,40,1,-1,0,no
45,self-employed,married,secondary,no,706,no,no,cellular,30,apr,78,2,176,1,no
36,management,married,tertiary,no,-296,yes,no,cellular,14,may,113,3,-1,0,no
53,self-employed,married,tertiary,no,2627,yes,yes,unknown,16,jun,18,30,-1,0,no
34,management,married,tertiary,no,1906,yes,no,cellular,14,jul,68,3,-1,0,no
37,self-employed,single,tertiary,no,556,no,no,unknown,17,jun,200,2,-1,0,no
65,retired,divorced,unknown,no,300,no,no,cellular,2,aug,245,2,-1,0,no
41,entrepreneur,married,tertiary,no,171,yes,no,cellular,19,nov,209,1,191,4,no
28,management,single,tertiary,no,1027,yes,no,cellular,14,may,433,1,-1,0,no
38,blue-collar,married,secondary,no,2008,yes,no,cellular,18,nov,354,1,-1,0,no
46,blue-collar,married,primary,no,91,yes,no,cellular,6,may,29,1,356,2,no
33,blue-collar,divorced,primary,no,142,yes,no,telephone,11,may,41,2,300,5,no
51,services,married,unknown,no,5801,yes,no,unknown,29,may,147,2,-1,0,no
27,self-employed,single,secondary,no,49,yes,no,cellular,30,jan,208,2,-1,0,no
48,services,married,primary,yes,-583,yes,no,unknown,2,jun,25,7,-1,0,no
34,technician,married,secondary,no,-346,no,no,cellular,13,aug,136,4,-1,0,no
48,technician,married,secondary,no,127,no,yes,cellular,7,aug,524,5,-1,0,no
52,services,married,secondary,no,-888,no,no,cellular,16,jul,135,1,-1,0,no
40,technician,single,tertiary,no,226,no,no,cellular,15,jan,176,2,-1,0,no
34,admin.,married,secondary,no,1499,yes,no,cellular,13,apr,186,1,327,2,no
40,management,divorced,tertiary,no,69,yes,no,cellular,6,may,503,2,280,2,no
42,self-employed,married,secondary,no,97,no,no,cellular,10,jul,108,2,-1,0,no
34,admin.,single,secondary,no,852,no,no,cellular,14,apr,108,2,-1,0,no
27,blue-collar,married,secondary,yes,-584,yes,no,cellular,7,may,411,2,-1,0,no
26,blue-collar,single,secondary,no,856,yes,yes,cellular,30,jul,95,5,-1,0,no
38,blue-collar,single,secondary,no,578,yes,no,unknown,21,may,112,2,-1,0,no
36,blue-collar,divorced,secondary,no,-140,yes,no,unknown,26,may,222,2,-1,0,no
75,retired,divorced,primary,no,852,no,no,cellular,15,mar,341,1,-1,0,no
29,technician,single,tertiary,no,452,yes,no,cellular,11,may,59,1,-1,0,no
34,management,single,tertiary,no,1171,yes,no,cellular,10,jul,129,1,-1,0,no
49,blue-collar,divorced,unknown,no,39,yes,no,cellular,13,may,27,5,-1,0,no
31,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,143,1,-1,0,no
44,admin.,single,secondary,no,2524,no,no,unknown,19,jun,82,1,-1,0,no
36,unemployed,single,tertiary,no,9019,yes,no,unknown,11,jun,952,3,-1,0,no
42,blue-collar,married,primary,no,1520,yes,no,cellular,5,feb,115,1,-1,0,no
34,admin.,single,secondary,no,846,yes,no,cellular,17,apr,758,2,-1,0,no
34,blue-collar,married,secondary,no,-563,yes,no,unknown,26,may,252,1,-1,0,no
35,unknown,married,primary,no,365,no,no,cellular,29,aug,41,2,-1,0,no
